id,Location,row,col,Date,Lat,Lon,SounderFt,Tdeploy,Tretrieve,Deployer,Lat.dec,Lon.dec,Date & Time,Temp(Â°C),Depth(m),Date_Time,delta_depth,updown
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5763194444,9.93,11.58,2022-07-16T13:49:53Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5763425926,10,11.3,2022-07-16T13:49:56Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5763657407,10.06,10.88,2022-07-16T13:49:57Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5763888889,10.26,10.65,2022-07-16T13:50:00Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.576412037,10.42,10.19,2022-07-16T13:50:01Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5764351852,10.59,9.62,2022-07-16T13:50:04Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5764583333,10.72,9.09,2022-07-16T13:50:05Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5764814815,10.85,8.42,2022-07-16T13:50:08Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5765046296,11.14,7.74,2022-07-16T13:50:09Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5765277778,11.43,7.13,2022-07-16T13:50:12Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5765509259,11.85,6.27,2022-07-16T13:50:13Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5765740741,12.13,5.26,2022-07-16T13:50:16Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5765972222,12.55,4.4,2022-07-16T13:50:17Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5766203704,12.86,3.59,2022-07-16T13:50:20Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5766435185,13.08,2.83,2022-07-16T13:50:21Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5766666667,13.27,2.53,2022-07-16T13:50:24Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5766898148,13.4,2.05,2022-07-16T13:50:25Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.576712963,13.49,1.83,2022-07-16T13:50:28Z,0,up
2,Transect7a,2,2,7/16/22,42 59 49.8,70 37 17.5,55.2,NA,NA,Petra,42.99716667,-70.62152778,44758.5767361111,13.62,1.06,2022-07-16T13:50:29Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5767592593,13.71,0.23,2022-07-16T13:50:32Z,1,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5818981481,16.08,0.59,2022-07-16T13:57:55Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5819212963,15.93,0.86,2022-07-16T13:57:58Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5819444444,15.81,1.53,2022-07-16T13:57:59Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5819675926,15.72,2.41,2022-07-16T13:58:02Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5819907407,15.63,3.26,2022-07-16T13:58:03Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5820138889,15.5,3.8,2022-07-16T13:58:06Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.582037037,15.35,4.63,2022-07-16T13:58:07Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5820601852,15.14,5.23,2022-07-16T13:58:10Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5820833333,14.83,5.81,2022-07-16T13:58:11Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5821064815,14.49,6.55,2022-07-16T13:58:14Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5821296296,14.02,7.17,2022-07-16T13:58:15Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5821527778,13.62,7.93,2022-07-16T13:58:18Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5821759259,13.37,8.68,2022-07-16T13:58:19Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5821990741,13.15,9.37,2022-07-16T13:58:22Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5822222222,12.86,10.01,2022-07-16T13:58:23Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5822453704,12.64,10.83,2022-07-16T13:58:26Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5822685185,12.48,11.59,2022-07-16T13:58:27Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5822916667,12.36,12.35,2022-07-16T13:58:30Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5823148148,12.23,13.24,2022-07-16T13:58:31Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.582337963,12.01,13.98,2022-07-16T13:58:34Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5823611111,11.78,14.96,2022-07-16T13:58:35Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5823842593,11.62,15.68,2022-07-16T13:58:38Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5824074074,11.33,16.48,2022-07-16T13:58:39Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5824305556,11.04,16.47,2022-07-16T13:58:42Z,0,down
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5824537037,10.85,16.5,2022-07-16T13:58:43Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5824768519,10.72,16.48,2022-07-16T13:58:46Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5825,10.62,16.41,2022-07-16T13:58:47Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5825231482,10.52,16.42,2022-07-16T13:58:50Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5825462963,10.42,16.44,2022-07-16T13:58:52Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5825694444,10.32,16.11,2022-07-16T13:58:53Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5825925926,10.26,15.39,2022-07-16T13:58:56Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5826157407,10.32,14.52,2022-07-16T13:58:57Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5826388889,10.49,13.64,2022-07-16T13:59:00Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.582662037,10.52,12.77,2022-07-16T13:59:01Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5826851852,10.52,11.92,2022-07-16T13:59:04Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5827083333,10.62,11.03,2022-07-16T13:59:05Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5827314815,10.68,10.19,2022-07-16T13:59:08Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5827546296,10.75,9.42,2022-07-16T13:59:09Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5827777778,10.85,8.36,2022-07-16T13:59:12Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5828009259,10.98,7.26,2022-07-16T13:59:13Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5828240741,11.14,6.27,2022-07-16T13:59:16Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5828472222,11.4,5.19,2022-07-16T13:59:17Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5828703704,12.04,3.97,2022-07-16T13:59:20Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5828935185,12.51,3.08,2022-07-16T13:59:21Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5829166667,12.86,2.14,2022-07-16T13:59:24Z,0,up
3,Transect9,1,2,7/16/22,42 59 59.0,70 36 97.2,56.7,NA,NA,Aly,42.99972222,-70.627,44758.5829398148,13.08,0.96,2022-07-16T13:59:25Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.586875,15.69,0.13,2022-07-16T14:05:06Z,1,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5868981481,15.44,1.28,2022-07-16T14:05:07Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5869212963,15.17,2.83,2022-07-16T14:05:10Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5869444444,14.7,4.02,2022-07-16T14:05:11Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5869675926,14.4,5.42,2022-07-16T14:05:14Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5869907407,14.21,6.81,2022-07-16T14:05:15Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5870138889,13.93,7.72,2022-07-16T14:05:18Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.587037037,13.52,8.54,2022-07-16T14:05:19Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5870601852,12.77,10.03,2022-07-16T14:05:22Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5870833333,12.16,11.02,2022-07-16T14:05:23Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5871064815,11.88,12.02,2022-07-16T14:05:26Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5871296296,11.65,13.25,2022-07-16T14:05:27Z,0,down
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5871527778,11.49,13.49,2022-07-16T14:05:30Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5871759259,11.36,13.47,2022-07-16T14:05:31Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5871990741,11.27,13.17,2022-07-16T14:05:34Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5872222222,11.14,12.73,2022-07-16T14:05:35Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5872453704,11.01,12.32,2022-07-16T14:05:38Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5872685185,10.88,11.68,2022-07-16T14:05:39Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5872916667,10.78,10.5,2022-07-16T14:05:42Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5873148148,10.72,9.28,2022-07-16T14:05:43Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.587337963,10.98,8.08,2022-07-16T14:05:46Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5873611111,11.59,7.02,2022-07-16T14:05:47Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5873842593,11.97,6.39,2022-07-16T14:05:50Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5874074074,12.23,6.13,2022-07-16T14:05:51Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5874305556,12.32,5.59,2022-07-16T14:05:54Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5874537037,12.39,5.2,2022-07-16T14:05:55Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5874768519,12.42,4.91,2022-07-16T14:05:58Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5875,12.45,4.49,2022-07-16T14:06:00Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5875231481,12.48,3.93,2022-07-16T14:06:01Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5875462963,12.58,3.42,2022-07-16T14:06:04Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5875694444,12.7,2.97,2022-07-16T14:06:05Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5875925926,12.83,2.33,2022-07-16T14:06:08Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5876157407,13.08,1.74,2022-07-16T14:06:09Z,0,up
4,DevilsDanceFloor,1,3,7/16/22,42 59 62.3,70 36 76.5,44.5,NA,NA,Sarah,43.00063889,-70.62125,44758.5876388889,13.3,1.14,2022-07-16T14:06:12Z,0,up
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.587662037,13.4,0.36,2022-07-16T14:06:13Z,1,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5917361111,16.02,0.43,2022-07-16T14:12:05Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5917592593,15.38,1.77,2022-07-16T14:12:08Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5917824074,14.98,3.1,2022-07-16T14:12:09Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5918055556,14.74,4.12,2022-07-16T14:12:12Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5918287037,14.58,5.18,2022-07-16T14:12:13Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5918518519,14.43,5.98,2022-07-16T14:12:16Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.591875,14.21,6.67,2022-07-16T14:12:17Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5918981481,13.99,7.53,2022-07-16T14:12:19Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5919212963,13.8,8.78,2022-07-16T14:12:22Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5919444444,13.46,9.77,2022-07-16T14:12:23Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5919675926,13.08,10.43,2022-07-16T14:12:26Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5919907407,12.48,11.55,2022-07-16T14:12:27Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5920138889,11.88,12.25,2022-07-16T14:12:30Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.592037037,11.52,13.07,2022-07-16T14:12:31Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5920601852,11.33,13.98,2022-07-16T14:12:34Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5920833333,11.14,15.32,2022-07-16T14:12:35Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5921064815,10.91,16.32,2022-07-16T14:12:38Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5921296296,10.78,16.88,2022-07-16T14:12:39Z,0,down
5,Transect14,2,4,7/16/22,42 59 57.9,70 36 67.4,64,NA,NA,Petra,42.99941667,-70.61872222,44758.5921527778,10.62,17.41,2022-07-16T14:12:42Z,0,down
